sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;industria;fabricade;manriquecentralno.1;2;4;2017-06-09;7300000;microempresarial
femenino;comercio;comidasrapidas;elsalvador;2;9;2017-09-22;7377000;microempresarial
femenino;industria;fabricade;manriquecentralno.2;1;3;2018-11-21;7000000;microempresarial
femenino;industria;fabricade;prado;3;10;2018-02-23;3000000;microempresarial
masculino;comercio;variedades;santodomingosavio;1;1;2018-04-04;1500000;microempresarial
femenino;comercio;comidasrapidas;belen;2;16;2018-04-19;2000000;microempresarial
femenino;comercio;comidasrapidas;altavista;2;16;2018-06-22;7500000;microempresarial
femenino;comercio;almacenderopaen;castilla;3;5;2017-12-13;7370000;microempresarial
femenino;comercio;variedades;enciso;2;8;2018-04-17;5000000;microempresarial
femenino;comercio;variedades;lamilagrosa;2;9;2016-08-10;4000000;microempresarial
masculino;comercio;fabricadehelados;pedregal;3;6;2018-04-12;7200000;microempresarial
masculino;industria;tienda;campovaldesno.1;3;4;2018-05-09;7800000;microempresarial
masculino;servicio;hotelesmoteles;lapradera;3;13;2017-05-04;7300000;microempresarial
femenino;industria;fabricade;miranda;2;4;2016-04-21;6800000;microempresarial
masculino;comercio;ventadecalzado;manriquecentralno.2;2;3;2018-05-30;7800000;microempresarial
femenino;servicio;peluqueria;belen;3;16;2018-08-29;7800000;microempresarial
masculino;servicio;tienda;buenosaires;3;9;2017-06-06;7300000;microempresarial
femenino;comercio;ventadecalzado;manriquecentralno.1;2;4;2018-09-04;3000000;microempresarial
femenino;comercio;almacenderopaen;popular;2;1;2017-07-13;4000000;microempresarial
femenino;comercio;tienda;santodomingosavio;2;1;2018-01-03;5000000;microempresarial
masculino;agropecuaria;sembrados;santaelenacentral;2;90;2018-05-09;7800000;microempresarial
femenino;comercio;almacenderopaen;manriquecentralno.1;1;4;2018-02-07;6000000;microempresarial
femenino;industria;fabricade;buenosaires;3;9;2018-02-20;7000000;microempresarial
femenino;comercio;mantenimientoen;santodomingosavio;1;1;2017-10-17;5000000;microempresarial
femenino;industria;fabricade;sanjavierno.1;2;13;2016-12-02;4000000;microempresarial
femenino;agropecuaria;criaderodeanimales;cabecerasancristobal;2;60;2017-04-25;14000000;microempresarial
femenino;servicio;comidasrapidas;santacruz;2;2;2017-05-11;7000000;microempresarial
masculino;servicio;barberia;aranjuez;2;4;2018-07-12;4500000;microempresarial
femenino;industria;fabricade;manriqueoriental;2;4;2019-02-15;8200000;microempresarial
masculino;comercio;tienda;santacruz;2;2;2019-03-14;6000000;microempresarial
femenino;comercio;variedades;barriocaicedo;2;9;2018-11-13;6000000;microempresarial
femenino;industria;fabricadealimentos;calasanz;2;12;2018-10-30;6000000;microempresarial
femenino;industria;fabricade;lafloresta;3;12;2018-05-22;7000000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-02-16;7800000;microempresarial
femenino;comercio;tienda;manriquecentralno.1;2;4;2018-09-24;5000000;microempresarial
femenino;comercio;variedades;manriquecentralno.1;2;4;2017-02-01;7300000;microempresarial
femenino;comercio;montallantas;manriquecentralno.1;3;4;2018-04-27;1000000;microempresarial
femenino;comercio;tienda;manriquecentralno.2;3;3;2019-05-08;8000000;microempresarial
femenino;servicio;peluqueria;castilla;3;5;2018-10-25;7000000;microempresarial
femenino;comercio;fabricade;robledo;3;7;2016-11-15;6894000;microempresarial
masculino;comercio;mantenimientoen;santodomingosavio;2;1;2017-01-25;5000000;microempresarial
femenino;comercio;variedades;castilla;3;5;2018-11-26;7800000;microempresarial
masculino;servicio;tienda;girardot;3;5;2018-04-04;1100000;microempresarial
femenino;comercio;comidasrapidas;calasanz;1;12;2018-10-25;2000000;microempresarial
femenino;comercio;tienda;tricentenario;3;5;2016-06-08;6000000;microempresarial
masculino;comercio;joyeria;kennedy;2;6;2016-10-19;3000000;microempresarial
femenino;comercio;variedades;enciso;2;8;2018-02-13;4000000;microempresarial
femenino;comercio;tienda;blanquizal;1;13;2019-01-24;5000000;microempresarial
femenino;comercio;variedades;tricentenario;1;5;2018-04-26;4100000;microempresarial
masculino;agropecuaria;sembrados;cabecerasancristobal;2;60;2018-08-22;19000000;agropecuaria
femenino;comercio;variedades;pedregal;3;6;2018-03-08;7000000;microempresarial
femenino;comercio;variedades;moravia;2;4;2018-11-01;3000000;microempresarial
femenino;comercio;tienda;sanjavierno.1;2;13;2019-03-05;5000000;microempresarial
femenino;servicio;cafeteria;playondelos;2;2;2018-01-03;5000000;microempresarial
masculino;comercio;variedades;docedeoctubreno.1;2;6;2017-12-12;6000000;microempresarial
masculino;comercio;miscelanea;castilla;3;5;2016-10-25;3000000;microempresarial
femenino;industria;fabricade;belen;1;16;2019-06-13;4000000;microempresarial
femenino;comercio;tienda;manriquecentralno.1;3;4;2017-08-29;5000000;microempresarial
femenino;servicio;peluqueria;palenque;2;7;2018-09-24;7000000;microempresarial
femenino;comercio;variedades;buenosaires;3;9;2018-09-20;4600000;microempresarial
femenino;comercio;tienda;villatina;1;8;2019-05-27;7500000;microempresarial
masculino;agropecuaria;variedades;buenosaires;2;9;2018-04-19;7800000;microempresarial
femenino;servicio;peluqueria;llanaditas;2;8;2017-09-01;4400000;microempresarial
masculino;industria;fabricade;santodomingosavio;1;1;2018-05-29;7800000;microempresarial
masculino;comercio;tienda;buenosaires;3;9;2018-05-25;4000000;microempresarial
femenino;comercio;drogueria;buenosaires;3;9;2018-10-24;7800000;microempresarial
femenino;comercio;tienda;andalucia;2;2;2018-03-13;6000000;microempresarial
femenino;industria;fabricade;picacho;1;6;2017-06-12;7000000;microempresarial
masculino;comercio;almacenderopaen;aranjuez;1;4;2017-02-06;7370000;microempresarial
femenino;comercio;restaurante;lasierra;1;8;2017-10-18;2500000;microempresarial
masculino;industria;fabricade;barriocaicedo;2;9;2016-07-11;5500000;microempresarial
femenino;comercio;tiendadehelados;robledo;3;7;2018-07-18;7800000;microempresarial
masculino;comercio;variedades;franciscoantoniozea;3;5;2018-05-17;7000000;microempresarial
femenino;comercio;tienda;barriocaicedo;1;9;2017-08-24;7000000;microempresarial
femenino;comercio;tallerdemecanica;robledo;2;7;2017-12-14;5000000;microempresarial
masculino;comercio;variedades;castilla;2;5;2017-04-17;7377000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-02-06;7300000;microempresarial
masculino;comercio;comidasrapidas;castilla;2;5;2018-12-21;4000000;microempresarial
femenino;industria;fabricade;campovaldesno.1;3;4;2017-06-15;7000000;microempresarial
femenino;comercio;variedades;campovaldesno.2;3;3;2018-09-20;7800000;microempresarial
masculino;comercio;variedades;buenosaires;3;9;2016-10-11;3000000;microempresarial
femenino;comercio;cerrajeria;pedregal;1;6;2018-07-05;4000000;microempresarial
femenino;comercio;legumbreria;robledo;1;7;2017-11-09;4000000;microempresarial
femenino;comercio;panaderia;cabecerasancristobal;3;60;2018-09-24;6000000;microempresarial
masculino;servicio;restaurante;manriquecentralno.1;2;4;2017-08-11;7000000;microempresarial
femenino;comercio;comidasrapidas;robledo;2;7;2018-10-29;7800000;microempresarial
femenino;comercio;tienda;cabecerasanantonio;2;80;2019-06-10;8200000;microempresarial
femenino;servicio;peluqueria;santaelenacentral;1;90;2019-05-31;8200000;microempresarial
masculino;comercio;variedades;lafloresta;3;12;2016-05-02;6890000;microempresarial
masculino;comercio;restaurante;robledo;2;7;2016-10-07;4000000;microempresarial
femenino;comercio;distribuidorade;sanjavierno.1;2;13;2016-12-22;5000000;microempresarial
femenino;comercio;restaurante;castilla;3;5;2019-03-07;8200000;microempresarial
masculino;servicio;recreativoeducativo;popular;2;1;2017-10-24;7300000;microempresarial
femenino;comercio;almacenderopaen;manriquecentralno.2;2;3;2016-11-23;6890000;microempresarial
masculino;industria;tallerdeelectronica;campovaldesno.1;3;4;2017-06-27;6000000;microempresarial
masculino;servicio;tienda;alfonsolopez;3;5;2019-02-27;6500000;microempresarial
masculino;comercio;comidasrapidas;sanjosedelacimano.;2;3;2018-04-04;5000000;microempresarial
masculino;servicio;barberia;girardot;3;5;2016-05-10;6800000;microempresarial
masculino;comercio;variedades;santacruz;2;2;2017-09-27;7000000;microempresarial
masculino;comercio;restaurante;castilla;3;5;2017-04-28;7377000;microempresarial
femenino;comercio;comidasrapidas;popular;2;1;2018-09-21;800000;microempresarial
femenino;comercio;papeleria;belen;3;16;2018-07-11;5500000;microempresarial
femenino;comercio;charcuteria;manriquecentralno.2;2;3;2016-11-25;6890000;microempresarial
femenino;industria;fabricade;manriquecentralno.2;3;3;2018-05-31;7000000;microempresarial
femenino;comercio;variedades;lalibertad;2;8;2019-05-24;8281000;microempresarial
femenino;comercio;comidasrapidas;elvergel;3;80;2017-07-26;5000000;microempresarial
femenino;comercio;tienda;castilla;3;5;2017-12-14;6000000;microempresarial
masculino;comercio;comidasrapidas;barriocaicedo;3;9;2018-02-02;6500000;microempresarial
masculino;comercio;comidasrapidas;manriquecentralno.1;2;4;2017-10-11;4400000;microempresarial
femenino;comercio;charcuteria;robledo;2;7;2016-11-02;6000000;microempresarial
femenino;industria;fabricade;robledo;2;7;2016-02-25;6500000;microempresarial
femenino;industria;fabricade;lasvioletas;2;16;2017-11-07;3000000;microempresarial
masculino;servicio;organizacióny;pedregal;2;6;2017-03-24;1500000;microempresarial
femenino;servicio;cafeteria;aranjuez;1;4;2018-03-08;1200000;microempresarial
femenino;comercio;variedades;castilla;2;5;2018-02-14;4000000;microempresarial
masculino;comercio;variedades;belen;3;16;2017-02-03;7000000;microempresarial
femenino;comercio;fabricade;aranjuez;3;4;2017-05-19;5000000;microempresarial
femenino;industria;fabricaderepuestos;juanpabloii;2;9;2017-01-31;3000000;microempresarial
femenino;comercio;tienda;prado;3;10;2017-07-12;7000000;microempresarial
femenino;comercio;tienda;picacho;1;6;2016-11-10;6890000;microempresarial
femenino;industria;fabricade;pablovi;2;2;2016-11-30;6890000;microempresarial
femenino;comercio;variedades;santander;2;6;2018-05-22;7000000;microempresarial
masculino;industria;fabricadealimentos;robledo;2;7;2018-03-01;7800000;microempresarial
femenino;comercio;tienda;buenosaires;1;9;2017-10-11;5000000;microempresarial
femenino;comercio;tienda;belen;3;16;2019-03-12;7000000;microempresarial
femenino;comercio;depositode;manriquecentralno.1;3;4;2017-08-10;7300000;microempresarial
femenino;comercio;variedades;docedeoctubreno.1;2;6;2018-02-14;7800000;microempresarial
femenino;comercio;fabricadealimentos;castilla;3;5;2017-06-08;4000000;microempresarial
femenino;comercio;comidasrapidas;enciso;1;8;2018-06-27;7000000;microempresarial
femenino;comercio;restaurante;santacruz;2;2;2018-02-05;7800000;microempresarial
masculino;comercio;mantenimientoen;calasanz;3;12;2018-11-30;7800000;microempresarial
femenino;comercio;variedades;barriocaicedo;2;9;2017-09-04;7000000;microempresarial
femenino;industria;fabricade;manriquecentralno.2;2;3;2016-02-23;6000000;microempresarial
femenino;servicio;mantenimientoen;aranjuez;3;4;2016-04-14;2000000;microempresarial
masculino;industria;fabricadecalzado;robledo;2;7;2017-07-26;3000000;microempresarial
femenino;comercio;comidasrapidas;alfonsolopez;1;5;2017-11-30;1000000;microempresarial
masculino;comercio;tienda;buenosaires;2;9;2018-04-12;7800000;microempresarial
femenino;comercio;comidasrapidas;manriquecentralno.1;3;4;2017-04-19;4500000;microempresarial
femenino;comercio;variedades;santodomingosavio;1;1;2018-05-29;7800000;microempresarial
femenino;comercio;distribuidorade;aranjuez;2;4;2018-08-13;4500000;microempresarial
femenino;comercio;restaurante;picachito;1;6;2019-06-21;8281000;microempresarial
femenino;servicio;variedades;robledo;1;7;2019-01-15;3000000;microempresarial
femenino;comercio;comidasrapidas;popular;2;1;2017-02-20;3000000;microempresarial
masculino;comercio;variedades;sanjavierno.1;1;13;2018-05-04;6000000;microempresarial
femenino;comercio;variedades;lamilagrosa;3;9;2016-08-22;6890000;microempresarial
femenino;comercio;variedades;buenosaires;2;9;2019-04-26;6000000;microempresarial
femenino;industria;fabricade;aranjuez;2;4;2016-03-10;6000000;microempresarial
masculino;comercio;variedades;santodomingosavio;1;1;2018-08-14;7800000;microempresarial
femenino;servicio;peluqueria;lafrancia;2;80;2016-10-31;6890000;microempresarial
femenino;comercio;papeleria;buenosaires;3;9;2017-06-09;5000000;microempresarial
femenino;comercio;fabricade;bel¿n;3;16;2016-01-14;3000000;microempresarial
femenino;industria;fabricade;lamilagrosa;3;9;2019-05-28;8200000;microempresarial
femenino;comercio;comidasrapidas;santacruz;1;2;2016-08-19;4000000;microempresarial
femenino;servicio;peluqueria;barriocaicedo;2;9;2017-02-23;7000000;microempresarial
femenino;industria;fabricade;villahermosa;2;9;2019-01-31;8200000;microempresarial
femenino;industria;fabricadeceramica;robledo;1;7;2016-06-09;6890000;microempresarial
masculino;industria;fabricade;campovaldesno.1;3;4;2018-04-09;2000000;microempresarial
femenino;comercio;variedades;zonaexpansionsan;2;80;2018-06-15;7000000;microempresarial
femenino;comercio;fabricade;sanjavierno.1;1;13;2016-08-11;6800000;microempresarial
masculino;comercio;restaurante;docedeoctubreno.1;2;6;2017-05-12;4000000;microempresarial
femenino;comercio;variedades;belen;3;16;2017-06-28;7000000;microempresarial
femenino;industria;fabricadecalzado;castilla;2;5;2017-07-21;7000000;microempresarial
femenino;comercio;tienda;belen;2;16;2017-07-27;7000000;microempresarial
femenino;comercio;variedades;pedregal;3;6;2018-06-18;7800000;microempresarial
femenino;comercio;variedades;13denoviembre;1;8;2016-03-17;5000000;microempresarial
femenino;comercio;variedades;miranda;2;4;2019-01-09;3000000;microempresarial
masculino;servicio;mantenimientoen;robledo;3;7;2019-02-08;2000000;microempresarial
femenino;industria;fabricade;sanjavierno.1;3;13;2017-05-17;70000000;microempresarial
masculino;comercio;variedades;popular;2;1;2017-12-01;7300000;microempresarial
masculino;industria;fabricadecalzado;pedregal;3;6;2018-10-25;7800000;microempresarial
femenino;comercio;comidasrapidas;metropolitano;2;13;2017-03-10;6000000;microempresarial
femenino;industria;fabricadealimentos;cabecerasanantonio;3;80;2017-07-27;6000000;microempresarial
femenino;agropecuaria;sembrados;cabecerasancristobal;2;60;2018-11-23;1000000;microempresarial
femenino;comercio;almacenderopaen;campovaldesno.1;3;4;2018-07-26;3000000;microempresarial
masculino;comercio;fabricademuebles;sandiego;3;10;2016-01-25;4000000;microempresarial
femenino;comercio;almacenderopaen;belen;2;16;2017-07-26;5000000;microempresarial
masculino;comercio;variedades;robledo;1;7;2017-10-18;7370000;microempresarial
femenino;industria;fabricade;aranjuez;3;4;2018-06-28;3000000;microempresarial
femenino;servicio;fabricade;guayabal;3;15;2019-06-25;5000000;microempresarial
femenino;comercio;miscelanea;manriquecentralno.2;2;3;2017-06-28;7000000;microempresarial
masculino;comercio;fabricaderepuestos;belen;3;16;2017-03-24;23000000;empresarialed
masculino;comercio;tienda;picacho;1;6;2017-06-06;7300000;microempresarial
masculino;industria;fabricade;lafrancia;2;2;2016-06-13;6000000;microempresarial
masculino;industria;fabricade;moravia;2;4;2018-08-06;7000000;microempresarial
femenino;comercio;peluqueria;santodomingosavio;2;1;2018-12-05;5000000;microempresarial
masculino;comercio;tallerdemecanica;cabecerasanantonio;2;80;2018-02-05;6000000;microempresarial
femenino;comercio;variedades;manriquecentralno.2;1;3;2018-04-04;7800000;microempresarial
femenino;comercio;tienda;elsalvador;3;9;2017-09-06;2000000;microempresarial
masculino;comercio;charcuteria;robledo;3;7;2017-11-20;7370000;microempresarial
femenino;comercio;almacenderopaen;campovaldesno.1;2;4;2019-01-22;8280000;microempresarial
femenino;comercio;tienda;castilla;3;5;2018-02-14;7800000;microempresarial
masculino;industria;fabricadecalzado;belencito;2;13;2017-09-12;4000000;microempresarial
masculino;comercio;distribuidorade;20dejulio;1;13;2018-02-16;7800000;microempresarial
femenino;comercio;variedades;santodomingosavio;2;1;2018-06-14;6000000;microempresarial
femenino;servicio;restaurante;docedeoctubreno.1;1;6;2018-02-08;5000000;microempresarial
femenino;industria;fabricaderepuestos;buenosaires;3;9;2017-04-26;7300000;microempresarial
masculino;industria;fabricade;juanxxiiilaquiebra;2;13;2018-05-10;4000000;microempresarial
femenino;servicio;peluqueria;cabecerasancristobal;2;60;2019-03-21;4000000;microempresarial
masculino;servicio;recreativoeducativo;santarosadelima;3;13;2019-04-11;4500000;microempresarial
masculino;comercio;tienda;boston;3;10;2017-09-05;7000000;microempresarial
femenino;comercio;variedades;manriquecentralno.1;2;4;2018-11-14;7000000;microempresarial
femenino;comercio;almacenderopaen;santander;2;6;2016-08-17;4000000;microempresarial
femenino;comercio;tienda;santodomingosavio;1;1;2017-06-30;5000000;microempresarial
